layer,module,prefix,rows,cols,fro_norm,mean_abs,q50_abs,q90_abs,q95_abs,q99_abs,max_abs,sparsity_below_epsilon
28,k_proj,base_model.model.model.layers.28.self_attn.k_proj,512,4608,0.08032859861850739,4.077626363141462e-05,3.3200216421391815e-05,8.58265848364681e-05,0.00010501156066311523,0.00014481837570201606,0.0003129382384940982,0.0162200927734375
28,v_proj,base_model.model.model.layers.28.self_attn.v_proj,512,4608,0.17008854448795319,8.103128493530676e-05,5.897790833842009e-05,0.00018090267258230597,0.0002337008627364412,0.00034524151124060154,0.000769538339227438,0.0097431605681777
28,o_proj,base_model.model.model.layers.28.self_attn.o_proj,4608,4608,0.42599621415138245,7.133612234611064e-05,5.720882472814992e-05,0.00015106939827091992,0.00018681863730307668,0.0002645642962306738,0.000782884075306356,0.009605501778423786
29,q_proj,base_model.model.model.layers.29.self_attn.q_proj,4608,4608,0.2842051684856415,4.592762707034126e-05,3.43920910381712e-05,9.98232135316357e-05,0.00012653654266614467,0.0001871089480118826,0.0005481198895722628,0.016334816813468933
29,k_proj,base_model.model.model.layers.29.self_attn.k_proj,512,4608,0.09779064357280731,4.8201982281170785e-05,3.7828085623914376e-05,0.00010257830581394956,0.00012908197822980583,0.00019108937704004347,0.0005205643246881664,0.0145954554900527
29,v_proj,base_model.model.model.layers.29.self_attn.v_proj,512,4608,0.20698094367980957,9.65238650678657e-05,6.69055589241907e-05,0.00022309078485704958,0.00028828869108110666,0.00043000251753255725,0.0009472632664255798,0.009119246155023575
29,o_proj,base_model.model.model.layers.29.self_attn.o_proj,4608,4608,0.5102745890617371,8.034269558265805e-05,5.7265424402430654e-05,0.00017954349459614605,0.00023311450786422938,0.0003517130098771304,0.0009512999095022678,0.009832547046244144
30,q_proj,base_model.model.model.layers.30.self_attn.q_proj,4608,4608,0.41549789905548096,6.209431012393907e-05,4.1216888348571956e-05,0.00014153512893244624,0.0001908513077069074,0.0003114093851763755,0.0008560201385989785,0.014284157194197178
30,k_proj,base_model.model.model.layers.30.self_attn.k_proj,512,4608,0.14906848967075348,6.920540909050032e-05,4.8796871851664037e-05,0.00015628518303856254,0.00020529452012851834,0.00032250743242911994,0.0007423228234983981,0.01183403842151165
30,v_proj,base_model.model.model.layers.30.self_attn.v_proj,512,4608,0.24412676692008972,0.00011472098412923515,8.037875522859395e-05,0.00026726172654889524,0.0003414745442569256,0.0004914934397675097,0.001129168551415205,0.007595062255859375
30,o_proj,base_model.model.model.layers.30.self_attn.o_proj,4608,4608,0.5445844531059265,8.715299190953374e-05,6.519671296700835e-05,0.00019469174731057137,0.00024940265575423837,0.00037162748049013317,0.0009602545760571957,0.008762218058109283
31,q_proj,base_model.model.model.layers.31.self_attn.q_proj,4608,4608,0.4546346068382263,6.988234963500872e-05,4.844323848374188e-05,0.0001617271191207692,0.00021247603581286967,0.00032361160265281796,0.000908588117454201,0.0123146902769804
31,k_proj,base_model.model.model.layers.31.self_attn.k_proj,512,4608,0.13629361987113953,6.68346619931981e-05,5.15879291924648e-05,0.00014415678742807359,0.00018187084060627967,0.00026717668515630066,0.0006969230016693473,0.0109011335298419
31,v_proj,base_model.model.model.layers.31.self_attn.v_proj,512,4608,0.24117080867290497,0.00011424589320085943,8.118175901472569e-05,0.0002638205187395215,0.00033640037872828543,0.00047969172010198236,0.0009641817887313664,0.007632785476744175
31,o_proj,base_model.model.model.layers.31.self_attn.o_proj,4608,4608,0.5676972270011902,9.194872109219432e-05,6.957669393159449e-05,0.0001999732485273853,0.0002550093340687454,0.00037300577969290316,0.000996043672785163,0.008145791478455067
